stationId,stationName,latitude,longitude,ACAG_annual_mean,ACAG_monthly_clim_01,ACAG_monthly_clim_02,ACAG_monthly_clim_03,ACAG_monthly_clim_04,ACAG_monthly_clim_05,ACAG_monthly_clim_06,ACAG_monthly_clim_07,ACAG_monthly_clim_08,ACAG_monthly_clim_09,ACAG_monthly_clim_10,ACAG_monthly_clim_11,ACAG_monthly_clim_12
32496599090403802522844462004,Hưng Yên: Nhà văn hoá thế thôn Hồng Cầu (LCS),20.9615,106.021,35.78220069408417,43.20401573181152,32.727102279663086,35.15472173690796,26.52881145477295,40.42145109176636,34.04181385040283,32.28613090515137,30.122403621673584,29.513638973236084,34.56394815444946,38.99425411224365,51.82811641693115
32496635793299427531930529746,"Hà Nội: Cổng Trường tiểu học Thịnh Hào, phường Ô Chợ Dừa(LCS)",21.0188,105.829,37.83691187699636,49.121907234191895,36.44917058944702,37.18857717514038,30.294972896575928,40.40763568878174,29.823277473449707,31.787912845611572,29.66173791885376,34.66468906402588,36.63169765472412,43.46955585479736,54.541808128356934
32496648232690046548195134965,Hà Nội: UBND TT Phùng(LCS),21.0833,105.669,40.85896193981171,47.13966178894043,37.59873867034912,38.06167268753052,59.162044525146484,42.54372024536133,34.91889572143555,35.772878646850586,31.634265422821045,33.227078914642334,34.667574882507324,42.635616302490234,52.94539546966553
32496649796320141677664228873,Hà Nội: UBND xã Chuyên Mỹ(LCS),20.6957,105.899,35.047316471735634,43.80521202087402,31.15816831588745,33.83053159713745,37.17272710800171,32.14538908004761,33.88155937194824,29.617117404937744,28.174996376037598,29.031429290771484,32.194429874420166,41.75388717651367,47.80235004425049
32496654659036040237005110994,"Hà Nội: Trường mầm non B, Ngọc Hồi(LCS)",20.9242,105.834,36.22181683778763,45.73779106140137,35.03306770324707,34.012911319732666,41.71035194396973,35.75148868560791,27.1731595993042,28.836111545562744,26.59588313102722,30.727962493896484,34.254666328430176,42.01334190368652,52.81506633758545
32496656699585544717774158962,Hà Nội: UBND phường Định Công(LCS),20.9777,105.822,36.22181683778763,45.73779106140137,35.03306770324707,34.012911319732666,41.71035194396973,35.75148868560791,27.1731595993042,28.836111545562744,26.59588313102722,30.727962493896484,34.254666328430176,42.01334190368652,52.81506633758545
32496659849795661849369859648,"Hà Nội: Nhà bảo vệ Trường THCS Tây Đằng, xã Quảng Oai(LCS)",21.1959,105.428,35.049423356850944,43.69948101043701,36.04338598251343,36.28394317626953,27.49784231185913,36.2286114692688,32.148953437805176,32.90832757949829,28.65083909034729,29.680938243865967,31.11973476409912,38.174556732177734,48.156466484069824
32497674830731204969056502556,Hà Nội: UBND xã Thanh Thuỳ (LCS),20.8707,105.806,37.969918608665466,45.21975088119507,33.701982498168945,35.05418348312378,54.53727674484253,35.68344020843506,33.648301124572754,31.193274974822998,30.012837886810303,31.52827024459839,33.04189348220825,42.549832344055176,49.467979431152344
32497682732178779599258375030,Hà Nội: UBND phường Hoàng Liệt(LCS),20.9662,105.838,36.22181683778763,45.73779106140137,35.03306770324707,34.012911319732666,41.71035194396973,35.75148868560791,27.1731595993042,28.836111545562744,26.59588313102722,30.727962493896484,34.254666328430176,42.01334190368652,52.81506633758545
32497684349251147003185136481,Hà Nội: Tường rào -Trước cổng bảo vệ UBND phường Long Biên (LCS),21.0233,105.906,37.34399696191152,45.54138469696045,34.32939910888672,37.26636743545532,29.007877826690674,42.38125514984131,32.037922382354736,32.76331186294556,29.831488609313965,35.09093379974365,35.87081480026245,42.07580280303955,51.93140506744385
32497689422265798936416998264,"Hà Nội: Cổng 3, Bộ Tài nguyên và Môi trường, 10 Tôn Thất Thuyết (LCS)",21.028,105.783,41.274425427118935,50.5067138671875,37.61610126495361,39.45765495300293,44.74733352661133,43.160630226135254,32.537174224853516,34.38216495513916,33.81179428100586,37.369600772857666,38.22478532791138,45.207295417785645,58.2718563079834
32497693512462826621189636013,"Hà Nội: Nhà bảo vệ Cung thể thao tổng hợp Quần Ngựa (phố Văn Cao), Phường Liễu Giai, quận Ba Đình (LCS)",21.0407,105.816,37.83691187699636,49.121907234191895,36.44917058944702,37.18857717514038,30.294972896575928,40.40763568878174,29.823277473449707,31.787912845611572,29.66173791885376,34.66468906402588,36.63169765472412,43.46955585479736,54.541808128356934
32497698154816065885508975523,"Hà Nội: Cục Viễn Thám quốc gia, Bộ Tài nguyên và Môi trường số 79 Văn Tiến Dũng (LCS)",21.0608,105.749,41.274425427118935,50.5067138671875,37.61610126495361,39.45765495300293,44.74733352661133,43.160630226135254,32.537174224853516,34.38216495513916,33.81179428100586,37.369600772857666,38.22478532791138,45.207295417785645,58.2718563079834
32497715505350541081963258104,"Hải Phòng: Cổng bảo vệ, ủy ban xã Nguyễn Lương Bằng (LCS)",20.8345,106.221,33.23922701676687,42.672447204589844,30.51103401184082,32.18871068954468,28.909794807434082,36.79675054550171,32.39930820465088,28.90696954727173,25.148778915405273,26.881030082702637,32.26743793487549,35.99998378753662,46.18847846984863
32496615589638980218291071052,Hưng Yên: Tường trước mặt nhà Văn hóa Phong Cốc (LCS),20.9201,106.138,35.091368754704796,42.93387508392334,32.110907554626465,34.03582811355591,27.527204990386963,40.013916969299316,36.32948160171509,31.79426670074463,27.976542472839355,28.835626125335693,33.463120460510254,36.65778732299805,49.41786766052246
32496646519546184688745583087,Hà Nội: Viện hàn lâm Khoa học và Công nghệ - 18 Hoàng Quốc Việt - Phường Nghĩa Đô(LCS),21.0464,105.802,37.83691187699636,49.121907234191895,36.44917058944702,37.18857717514038,30.294972896575928,40.40763568878174,29.823277473449707,31.787912845611572,29.66173791885376,34.66468906402588,36.63169765472412,43.46955585479736,54.541808128356934
32496653072616049897983672014,"Hà Nội: TT văn hoá thể thao Ninh Hiệp, xã Ninh Hiệp(LCS)",21.0787,105.945,37.34399696191152,45.54138469696045,34.32939910888672,37.26636743545532,29.007877826690674,42.38125514984131,32.037922382354736,32.76331186294556,29.831488609313965,35.09093379974365,35.87081480026245,42.07580280303955,51.93140506744385
32496658274959142730665276769,Hà Nội: UBND xã Song Phương(LCS),21.0174,105.697,40.85896193981171,47.13966178894043,37.59873867034912,38.06167268753052,59.162044525146484,42.54372024536133,34.91889572143555,35.772878646850586,31.634265422821045,33.227078914642334,34.667574882507324,42.635616302490234,52.94539546966553
32497687835845808597395559285,Hà Nội: UBND xã Quang Minh (LCS),21.1781,105.729,40.777174870173134,46.28409767150879,35.743245124816895,37.39310550689697,43.973387241363525,43.363901138305664,38.74507236480713,37.73216724395752,35.06478786468506,38.972426414489746,35.42084550857544,42.64680290222168,53.98625946044922
32497691894129504813496914814,Hà Nội: Nhà bảo vệ UBND xã Phúc Thịnh (LCS),21.1775,105.839,37.08068960905075,45.158138275146484,34.19949722290039,36.48949861526489,26.902872323989868,40.97625684738159,35.896138191223145,35.48913526535034,31.697325229644775,35.61162614822388,33.77762269973755,39.628241539001465,49.14192295074463
32497713513553527537986241519,"Hải Phòng: Cổng bảo vệ trường tiểu học Tử Lạc, phường Nhị Chiểu (LCS)",21.0337,106.597,28.518777946631115,39.30092430114746,28.786481857299805,27.032130241394043,23.608684062957764,22.50381851196289,22.61774754524231,23.510939121246338,22.449543476104736,24.522332191467285,31.300270557403564,32.80275058746338,43.78971290588379
32496578935958505757412009876,Hưng Yên: Cổng bảo vệ xã Phạm Ngũ Lão (trụ sở cũ xã Phù Ủng) (LCS),20.892,106.137,34.07279662291209,42.51768970489502,31.230934619903564,33.514456272125244,27.09520673751831,37.26934099197388,36.068819522857666,31.19901180267334,26.29327154159546,27.690628051757812,32.80404043197632,36.80113697052002,46.38902282714844
32496590242207758224773467210,Hải Phòng:  Địa điểm 2 của công an phường Phạm Sư Mạnh (LCS),21.0104,106.528,28.518777946631115,39.30092430114746,28.786481857299805,27.032130241394043,23.608684062957764,22.50381851196289,22.61774754524231,23.510939121246338,22.449543476104736,24.522332191467285,31.300270557403564,32.80275058746338,43.78971290588379
32496618056220078954907439411,Hưng Yên: Nhà văn hoá thôn Lường xã Thượng Hồng (LCS),20.9178,106.121,35.091368754704796,42.93387508392334,32.110907554626465,34.03582811355591,27.527204990386963,40.013916969299316,36.32948160171509,31.79426670074463,27.976542472839355,28.835626125335693,33.463120460510254,36.65778732299805,49.41786766052246
32496621120052989448308754893,"Lạng Sơn: Cột điện đối diện nhà văn hóa khu Pha Lác, xã Chi Lăng (LCS)",21.5761,106.503,26.49637806415558,35.55057764053345,29.327060222625732,31.365883827209473,31.276500701904297,22.00027108192444,21.314908981323242,20.773685455322266,19.82984447479248,21.65401005744934,22.763689041137695,26.07609462738037,36.02401065826416
32496634971884394546566271369,"Hải Phòng: Trạm thủy văn Do Nghi, phường Nam Triệu (LCS)",20.9378,106.764,29.28142197926839,40.08830499649048,28.66463613510132,28.757729530334473,27.915233612060547,26.098841190338135,21.386301040649414,22.376227855682373,23.200875282287598,23.791070461273193,31.957139492034912,32.00111198425293,45.13959217071533
32496670530460480527200245359,Hải Phòng: Phòng kinh tế môi trường - Ủy ban phường Bạch Đằng (LCS),20.9562,106.745,29.28142197926839,40.08830499649048,28.66463613510132,28.757729530334473,27.915233612060547,26.098841190338135,21.386301040649414,22.376227855682373,23.200875282287598,23.791070461273193,31.957139492034912,32.00111198425293,45.13959217071533
32496674426906599552653261962,Hải Phòng: Cổng bảo vệ trường mầm non Tam Hưng- phường Nam Triệu (LCS),20.9399,106.75,29.28142197926839,40.08830499649048,28.66463613510132,28.757729530334473,27.915233612060547,26.098841190338135,21.386301040649414,22.376227855682373,23.200875282287598,23.791070461273193,31.957139492034912,32.00111198425293,45.13959217071533
32496700750804852782040219324,Hải Phòng: ủy ban phường Phạm Sư Mạnh (LCS),21.0062,106.533,28.518777946631115,39.30092430114746,28.786481857299805,27.032130241394043,23.608684062957764,22.50381851196289,22.61774754524231,23.510939121246338,22.449543476104736,24.522332191467285,31.300270557403564,32.80275058746338,43.78971290588379
32497682375609562779368280919,Hải Phòng: Phòng bảo vệ trường mầm non Gia Đức- phường Bạch Đằng (LCS),20.9867,106.739,29.28142197926839,40.08830499649048,28.66463613510132,28.757729530334473,27.915233612060547,26.098841190338135,21.386301040649414,22.376227855682373,23.200875282287598,23.791070461273193,31.957139492034912,32.00111198425293,45.13959217071533
32497816774243732691318562431,"Lạng Sơn: Tường phía sau lưng nhà văn hóa khu Trung Thịnh, xã Chi Lăng (LCS)",21.5581,106.481,25.03929336865743,34.91204071044922,28.295193672180176,29.42776584625244,28.692826747894287,20.20318293571472,20.539430141448975,19.335209846496582,17.695610523223877,19.382399320602417,21.395561695098877,24.924527645111084,35.667771339416504
32497825983352144945122444532,"Ninh Bình: Cổng bảo vệ trạm bơm Hoành Uyển, phường Hà Nam (LCS)",20.6748,105.899,35.047316471735634,43.80521202087402,31.15816831588745,33.83053159713745,37.17272710800171,32.14538908004761,33.88155937194824,29.617117404937744,28.174996376037598,29.031429290771484,32.194429874420166,41.75388717651367,47.80235004425049
32497829304160538258698536470,Ninh Bình: UBND Phường Hà Nam (LCS),20.5831,105.928,31.719123760859173,41.98483753204346,30.17928171157837,31.12576198577881,23.751094341278076,28.15387487411499,27.88447380065918,26.573989868164062,23.160407543182373,26.273157596588135,33.82786703109741,39.489901542663574,48.22483730316162
32497832479169427549528529636,Ninh Bình: Đảng ủy - HĐND phường Hà Nam (LCS),20.5535,105.934,31.719123760859173,41.98483753204346,30.17928171157837,31.12576198577881,23.751094341278076,28.15387487411499,27.88447380065918,26.573989868164062,23.160407543182373,26.273157596588135,33.82786703109741,39.489901542663574,48.22483730316162
32497834813217474579076019998,Ninh Bình: Trung tâm Hành chính công Phường Đồng Văn (LCS),20.6415,105.902,33.739140590031944,42.83450174331665,30.514509201049805,33.23428153991699,25.472004890441895,31.79240131378174,31.725091457366943,28.841569900512695,28.309004306793213,28.364749908447266,33.65531301498413,42.58622646331787,47.5400333404541
32497839438874550478493036568,"Thái Nguyên: Trạm quan trắc nước tại đập Ba Đa, phường Cam Giá (LCS)",21.5683,105.847,31.523852229118347,39.22606182098389,32.028682231903076,31.293662548065186,27.942142486572266,32.90431070327759,32.28104305267334,30.688971996307373,26.166104793548584,26.78883409500122,26.724767684936523,31.061312198638916,41.18033313751221
32497845274199713703151904970,Thái Nguyên: UBND Phường Gia Sàng (LCS),21.554,105.842,31.523852229118347,39.22606182098389,32.028682231903076,31.293662548065186,27.942142486572266,32.90431070327759,32.28104305267334,30.688971996307373,26.166104793548584,26.78883409500122,26.724767684936523,31.061312198638916,41.18033313751221
US_EMBASSY_HAN,US Embassy Hanoi - 7 Láng Hạ Ba Đình,21.0219,105.8188,37.83691187699636,49.121907234191895,36.44917058944702,37.18857717514038,30.294972896575928,40.40763568878174,29.823277473449707,31.787912845611572,29.66173791885376,34.66468906402588,36.63169765472412,43.46955585479736,54.541808128356934
US_CONSULATE_HCM,US Consulate HCMC - 4 Lê Duẩn District 1,10.7769,106.7009,34.68501925468445,44.71348285675049,38.43450927734375,36.500643253326416,34.009371757507324,32.92702674865723,36.98148965835571,29.146642208099365,23.56033420562744,28.224926948547363,32.0074257850647,38.39208459854126,41.322293758392334
